plot-name,dof,median,low,high
mlp-fosls,114,0.2946068197488785,0.2699241042137146,0.34133702516555786
mlp-fosls,354,0.2946068197488785,0.2699241042137146,0.34133702516555786
mlp-fosls,354,0.18594057112932205,0.17778748273849487,0.19664399325847626
mlp-fosls,626,0.2946068197488785,0.2699241042137146,0.34133702516555786
mlp-fosls,626,0.18594057112932205,0.17778748273849487,0.19664399325847626
mlp-fosls,626,0.15540490299463272,0.13479655981063843,0.1699586808681488
mlp-fosls,2274,0.2946068197488785,0.2699241042137146,0.34133702516555786
mlp-fosls,2274,0.18594057112932205,0.17778748273849487,0.19664399325847626
mlp-fosls,2274,0.15540490299463272,0.13479655981063843,0.1699586808681488
mlp-fosls,2274,0.08624338358640671,0.07683549076318741,0.11022268235683441
mlp-fosls,3330,0.2946068197488785,0.2699241042137146,0.34133702516555786
mlp-fosls,3330,0.18594057112932205,0.17778748273849487,0.19664399325847626
mlp-fosls,3330,0.15540490299463272,0.13479655981063843,0.1699586808681488
mlp-fosls,3330,0.08624338358640671,0.07683549076318741,0.11022268235683441
mlp-fosls,3330,0.07674416154623032,0.0678965151309967,0.08640725165605545
mlp-fosls,12802,0.2946068197488785,0.2699241042137146,0.34133702516555786
mlp-fosls,12802,0.18594057112932205,0.17778748273849487,0.19664399325847626
mlp-fosls,12802,0.15540490299463272,0.13479655981063843,0.1699586808681488
mlp-fosls,12802,0.08624338358640671,0.07683549076318741,0.11022268235683441
mlp-fosls,12802,0.07674416154623032,0.0678965151309967,0.08640725165605545
mlp-fosls,12802,0.04005528427660465,0.03845960274338722,0.044262781739234924
mlp-fosls,16962,0.2946068197488785,0.2699241042137146,0.34133702516555786
mlp-fosls,16962,0.18594057112932205,0.17778748273849487,0.19664399325847626
mlp-fosls,16962,0.15540490299463272,0.13479655981063843,0.1699586808681488
mlp-fosls,16962,0.08624338358640671,0.07683549076318741,0.11022268235683441
mlp-fosls,16962,0.07674416154623032,0.0678965151309967,0.08640725165605545
mlp-fosls,16962,0.04005528427660465,0.03845960274338722,0.044262781739234924
mlp-fosls,16962,0.03470227308571339,0.031023912131786346,0.04495839774608612
mlp-fosls,66690,0.2946068197488785,0.2699241042137146,0.34133702516555786
mlp-fosls,66690,0.18594057112932205,0.17778748273849487,0.19664399325847626
mlp-fosls,66690,0.15540490299463272,0.13479655981063843,0.1699586808681488
mlp-fosls,66690,0.08624338358640671,0.07683549076318741,0.11022268235683441
mlp-fosls,66690,0.07674416154623032,0.0678965151309967,0.08640725165605545
mlp-fosls,66690,0.04005528427660465,0.03845960274338722,0.044262781739234924
mlp-fosls,66690,0.03470227308571339,0.031023912131786346,0.04495839774608612
mlp-fosls,66690,0.022752263583242893,0.018031686544418335,0.025881242007017136
mlp-fosls,264450,0.2946068197488785,0.2699241042137146,0.34133702516555786
mlp-fosls,264450,0.18594057112932205,0.17778748273849487,0.19664399325847626
mlp-fosls,264450,0.15540490299463272,0.13479655981063843,0.1699586808681488
mlp-fosls,264450,0.08624338358640671,0.07683549076318741,0.11022268235683441
mlp-fosls,264450,0.07674416154623032,0.0678965151309967,0.08640725165605545
mlp-fosls,264450,0.04005528427660465,0.03845960274338722,0.044262781739234924
mlp-fosls,264450,0.03470227308571339,0.031023912131786346,0.04495839774608612
mlp-fosls,264450,0.022752263583242893,0.018031686544418335,0.025881242007017136
mlp-fosls,264450,0.018454082310199738,0.01589936763048172,0.019822295755147934
mlp_V0-fosls,114,0.6341517269611359,0.566403865814209,0.6605517864227295
mlp_V0-fosls,354,0.6341517269611359,0.566403865814209,0.6605517864227295
mlp_V0-fosls,354,0.42033228278160095,0.40888887643814087,0.43307098746299744
mlp_V0-fosls,626,0.6341517269611359,0.566403865814209,0.6605517864227295
mlp_V0-fosls,626,0.42033228278160095,0.40888887643814087,0.43307098746299744
mlp_V0-fosls,626,0.31419409811496735,0.3075464069843292,0.3278312087059021
mlp_V0-fosls,2274,0.6341517269611359,0.566403865814209,0.6605517864227295
mlp_V0-fosls,2274,0.42033228278160095,0.40888887643814087,0.43307098746299744
mlp_V0-fosls,2274,0.31419409811496735,0.3075464069843292,0.3278312087059021
mlp_V0-fosls,2274,0.2214367464184761,0.21464340388774872,0.2394954264163971
mlp_V0-fosls,3330,0.6341517269611359,0.566403865814209,0.6605517864227295
mlp_V0-fosls,3330,0.42033228278160095,0.40888887643814087,0.43307098746299744
mlp_V0-fosls,3330,0.31419409811496735,0.3075464069843292,0.3278312087059021
mlp_V0-fosls,3330,0.2214367464184761,0.21464340388774872,0.2394954264163971
mlp_V0-fosls,3330,0.18081184476613998,0.17037776112556458,0.1970069259405136
mlp_V0-fosls,12802,0.6341517269611359,0.566403865814209,0.6605517864227295
mlp_V0-fosls,12802,0.42033228278160095,0.40888887643814087,0.43307098746299744
mlp_V0-fosls,12802,0.31419409811496735,0.3075464069843292,0.3278312087059021
mlp_V0-fosls,12802,0.2214367464184761,0.21464340388774872,0.2394954264163971
mlp_V0-fosls,12802,0.18081184476613998,0.17037776112556458,0.1970069259405136
mlp_V0-fosls,12802,0.11875699460506439,0.11386486887931824,0.1238272413611412
mlp_V0-fosls,16962,0.6341517269611359,0.566403865814209,0.6605517864227295
mlp_V0-fosls,16962,0.42033228278160095,0.40888887643814087,0.43307098746299744
mlp_V0-fosls,16962,0.31419409811496735,0.3075464069843292,0.3278312087059021
mlp_V0-fosls,16962,0.2214367464184761,0.21464340388774872,0.2394954264163971
mlp_V0-fosls,16962,0.18081184476613998,0.17037776112556458,0.1970069259405136
mlp_V0-fosls,16962,0.11875699460506439,0.11386486887931824,0.1238272413611412
mlp_V0-fosls,16962,0.10819383710622787,0.10067561268806458,0.11518296599388123
mlp_V0-fosls,66690,0.6341517269611359,0.566403865814209,0.6605517864227295
mlp_V0-fosls,66690,0.42033228278160095,0.40888887643814087,0.43307098746299744
mlp_V0-fosls,66690,0.31419409811496735,0.3075464069843292,0.3278312087059021
mlp_V0-fosls,66690,0.2214367464184761,0.21464340388774872,0.2394954264163971
mlp_V0-fosls,66690,0.18081184476613998,0.17037776112556458,0.1970069259405136
mlp_V0-fosls,66690,0.11875699460506439,0.11386486887931824,0.1238272413611412
mlp_V0-fosls,66690,0.10819383710622787,0.10067561268806458,0.11518296599388123
mlp_V0-fosls,66690,0.069599948823452,0.0633758157491684,0.08106699585914612
mlp_V0-fosls,264450,0.6341517269611359,0.566403865814209,0.6605517864227295
mlp_V0-fosls,264450,0.42033228278160095,0.40888887643814087,0.43307098746299744
mlp_V0-fosls,264450,0.31419409811496735,0.3075464069843292,0.3278312087059021
mlp_V0-fosls,264450,0.2214367464184761,0.21464340388774872,0.2394954264163971
mlp_V0-fosls,264450,0.18081184476613998,0.17037776112556458,0.1970069259405136
mlp_V0-fosls,264450,0.11875699460506439,0.11386486887931824,0.1238272413611412
