plot-name,time,median,low,high
kan_V0-fosls,1.303076982498169,0.5840678075132648,0.5824109061709453,0.584486372427429
kan_V0-fosls,1.501972801334507,0.5730985136054969,0.571464790008074,0.5737670808892728
kan_V0-fosls,1.7008686201708452,0.5617511781277721,0.5602599571944686,0.5627322366044201
kan_V0-fosls,1.8997644390071835,0.5501698453680293,0.548826414317062,0.5514766333358365
kan_V0-fosls,2.0986602578435214,0.5383891529740481,0.5371495568914668,0.5399864666054551
kan_V0-fosls,2.29755607667986,0.5263752352821567,0.5252131566186007,0.5282464302942897
kan_V0-fosls,2.496451895516198,0.5140806319794942,0.5129990967846341,0.516239477491092
kan_V0-fosls,2.695347714352536,0.5035134271557975,0.5025776838617677,0.5058628853503919
kan_V0-fosls,2.8942435331888743,0.49549955440860827,0.4946996383270384,0.4979962380704038
kan_V0-fosls,3.0931393520252124,0.48739340550366206,0.4866940887312544,0.49000331375361617
kan_V0-fosls,3.2920351708615505,0.47923913437146437,0.4785546362234826,0.4818778287561852
kan_V0-fosls,3.4909309896978886,0.47101090278376145,0.4702743281277783,0.4736129603421193
kan_V0-fosls,3.689826808534227,0.462636340408687,0.46184558841790063,0.46520127962128005
kan_V0-fosls,3.8887226273705653,0.4539169968618223,0.4532601365508779,0.4566346733643065
kan_V0-fosls,4.087618446206903,0.4483496696528819,0.44765436494012234,0.4509877661128068
kan_V0-fosls,4.286514265043241,0.4432911052335713,0.44250124896654924,0.4458482713203408
kan_V0-fosls,4.48541008387958,0.43831199241316793,0.43728741146295047,0.4406488362576858
kan_V0-fosls,4.684305902715918,0.43319600612379366,0.4320106539322606,0.4353873134935942
kan_V0-fosls,4.883201721552256,0.42794020434854946,0.4266686419201571,0.4300614242257562
kan_V0-fosls,5.0820975403885935,0.42261904399495553,0.42125889294471036,0.4246687467462168
kan_V0-fosls,5.280993359224932,0.41789934841083004,0.41646412061674326,0.41979843828466157
kan_V0-fosls,5.479889178061271,0.4147361790291197,0.41327518988054973,0.4164349839440534
kan_V0-fosls,5.678784996897608,0.4114431113699637,0.4100614604916336,0.41304414161046665
kan_V0-fosls,5.877680815733947,0.4080481066310607,0.4068223447529139,0.40962523113813487
kan_V0-fosls,6.076576634570285,0.404499397138636,0.4035572313811089,0.40617754375545384
kan_V0-fosls,6.275472453406623,0.4009192415218521,0.40026548415984237,0.40270034034931834
kan_V0-fosls,6.474368272242962,0.39747528085180317,0.3968991524048931,0.39919284961494494
kan_V0-fosls,6.673264091079299,0.39473332938785677,0.39415393928532266,0.3963698114352475
kan_V0-fosls,6.872159909915638,0.3921911744234823,0.3915603624674769,0.3938247769287823
kan_V0-fosls,7.0710557287519755,0.38963243104049616,0.3889454924827446,0.39126318818513534
kan_V0-fosls,7.269951547588314,0.3870863039625737,0.3863129234048838,0.38894934140311016
kan_V0-fosls,7.468847366424652,0.38456438887678834,0.38366229089736,0.3866354003918634
kan_V0-fosls,7.66774318526099,0.38202582191371626,0.38099321794960256,0.38430752724145273
kan_V0-fosls,7.866639004097329,0.3795730384064778,0.37840652012879294,0.3819506261071072
kan_V0-fosls,8.065534822933667,0.37762786246093616,0.3763160049856154,0.3800966276442902
kan_V0-fosls,8.264430641770005,0.3758618430455975,0.37421381153116856,0.3784756332098828
kan_V0-fosls,8.463326460606343,0.37400761463383436,0.37209974183414335,0.376847666200391
kan_V0-fosls,8.66222227944268,0.3719398767233704,0.3699735923081366,0.3752126358583102
kan_V0-fosls,8.861118098279018,0.36960592127467073,0.36783515348283186,0.3735704494399958
kan_V0-fosls,9.060013917115358,0.36725705227285677,0.36557574960598854,0.3719210121542745
kan_V0-fosls,9.258909735951695,0.3653112719103592,0.3637985203539591,0.36994647785703094
kan_V0-fosls,9.457805554788035,0.3636259565296158,0.3621144895692077,0.36776505721576586
kan_V0-fosls,9.656701373624372,0.361932777380351,0.36034181454755626,0.3655706199067541
kan_V0-fosls,9.85559719246071,0.36009742219972574,0.3584403461122174,0.36336293009758347
kan_V0-fosls,10.054493011297048,0.3582749021573629,0.3565103213280612,0.36114174474739724
