plot-name,dof,median,low,high
mlp_V0-fosls,16962,0.057565055787563324,0.054898202419281006,0.06166694313287735
mlp_V0-fosls,16962,0.05134451016783714,0.04692303389310837,0.05344582349061966
mlp_V0-fosls,66690,0.37391677498817444,0.36132967472076416,0.39247366786003113
mlp_V0-fosls,66690,0.31254079937934875,0.2939077317714691,0.33248060941696167
mlp_V0-fosls,66690,0.19291290640830994,0.16926316916942596,0.23971107602119446
mlp_V0-fosls,66690,0.11081932112574577,0.10689330101013184,0.12441129237413406
mlp_V0-fosls,66690,0.07975571975111961,0.0736503005027771,0.09959762543439865
mlp_V0-fosls,66690,0.057565055787563324,0.054898202419281006,0.06166694313287735
mlp_V0-fosls,66690,0.05134451016783714,0.04692303389310837,0.05344582349061966
mlp_V0-fosls,66690,0.04401082545518875,0.040994204580783844,0.04894191771745682
mlp_V0-fosls,264450,0.37391677498817444,0.36132967472076416,0.39247366786003113
mlp_V0-fosls,264450,0.31254079937934875,0.2939077317714691,0.33248060941696167
mlp_V0-fosls,264450,0.19291290640830994,0.16926316916942596,0.23971107602119446
mlp_V0-fosls,264450,0.11081932112574577,0.10689330101013184,0.12441129237413406
mlp_V0-fosls,264450,0.07975571975111961,0.0736503005027771,0.09959762543439865
mlp_V0-fosls,264450,0.057565055787563324,0.054898202419281006,0.06166694313287735
mlp_V0-fosls,264450,0.05134451016783714,0.04692303389310837,0.05344582349061966
mlp_V0-fosls,264450,0.04401082545518875,0.040994204580783844,0.04894191771745682
mlp_V0-fosls,264450,0.03880108520388603,0.037651654332876205,0.04091222584247589
